|tweet|clase
2879|Fuerza RT @pploaiza: Solidez, cohesión y un amplio programa de reformas para transformar Andalucía.#elcambioandaluz.|1
2880|"Vicepta.SSS: ""es una reforma justa. Se pone del lado de los 5millones de parados..."" Se queda sin tiempo... #Congreso"|1
2881|Héroes y heroínas de hoy by @ajemalaga  http://t.co/t443QPWO|1
2882|Las obras comenzarán después de verano y se prevé que sea una realidad a principios de 2014 #sevillahoy|1
2883|“@DavidSummersHG: @Edurnity Oyeee...! A Madrid si quiero ir eh? Un besazo guapa!” Vamossss ya contaba contigo si o si!!! Un besote enorme!!|1
2884|Retos debemos abordar en la economía aragonesa: Internacionalización, tecnología, innovación, calidad directiva, cualificación d plantillas|1
2885|Desde luego, menudo crack. Uno de mis favoritos en EPN “@Jumble2000: ¿Hubieras contratado a Dutard como periodista de investigación de EM?”|1
2886|el que? Donde? Como? A que hora? “@AnateMarchessi: Mañana presentación de Catssac @CasiArteCom”|1
2887|Existe un tercer #fondodereptiles para afrontar pagos comprometidos por Empleo, y todo ello durante esta legislatura http://t.co/By3pNdr2|1
2888|Voy a entrar en mi facebook oficial  con un seudonimo. A ver cuanto tardais en descubrirme... Es muy facil.. Me ... http://t.co/iJf9qxlQ|1
2889|Buenos días tengan ustedes|1
2890|En el blog: Al fin la patronal está contenta http://t.co/YzPmygoU|1
2891|Interviene ahora Luis Fernando Martínez de AT4 sobre innovación y comunicación #elcambioandaluz http://t.co/eILTuALr|1
2892|". @javierarenas_pp "" todas las políticas que voy a poner en marcha tendrán como objetivo crear empleo. Esa es mi prioridad"" #elcambioandaluz"|1
2893|Gracias Rosa @wellcomm: @byuste se pospone entrevista para jueves próximo. Hablamos!|1
2894|@periodistas21 Confío en que la lean Dívar y el CGPJ y se lo apliquen cuando se critiquen las sentencias del Supremo y a sus magistrados|1
2895|Un beso! RT @nereaalzola Como liberal me enorgullece ver nuestra pluralidad y debate.Como católica debatimos cuando quieras! Bss|1
2896|Buenos días a todos!|1
2897|Un sistema operativo integrará iPhone y iPad http://t.co/RGwt4VNk|1
2898|FF a @irene_airmiles x la performance q vamos a montar. no quedara títere con cabeza...|1
2899|Tal vez a alguien le interese mandar CV para componer el Comité Externo Asesor de la OMS. Anuncio en The  Economist. http://t.co/0uD7KaXD|1
2900|A las 3 en @A3noticias, Antonio Lobato ficha por Antena 3 para comentar las carreras de Fórmula 1|1
2901|Soraya dice q respeta la manifestación del domingo pero insta a los sindicatos a ser más transparentes. @TelediarioInter 20:30|1
2902|3/ Se mantiene el rechazo de la tortura animal en TVE.4/ Se suprime la referencia redundante y contradictoria en horario infantil.|1
2903|Qué lección de defensa acaba de darle el Fuenla al Madrid. Sólo Felipe tira del equipo. Eso lo dice todo.|1
2904|He visto algunas en internet. Gran detalle del Love subir a las agrupaciones que no pasaron. RT @nanarosal: ... http://t.co/ScG635yS|1
2905|"Puedes ver las 7 cuando quieras “@Ruphusderota: solo se puede ver una pelo al día? Ya he visto Amen y he quedado ""pasmao"" como el guerra."|1
2906|Bueno, pausa para desayunar y cosas que hacer. Poco tiempo pero siempre agradable compartirlo con vosotros.|1
2907|@MarianoRajoy  será reelegido hoy presidente del PP http://t.co/9QXKG7gV #17CongresoPP #comprometidosconespaña|1
2908|Debate y aprobación de las ponencias en #17CongresoPP  http://t.co/x8qCJ8dS|1
2909|Lennart, trabajador de Spanair, emprende hoy su marcha corriendo de Barcelona a Madrid. Se plantará en Moncloa para que alguien le escuche.|1
2910|"Qué oido!! RT @Butterworth_: @mrtfernandez Pregunta tonta: En ""Intacto"" de Fresnadillo ¿era tu voz la que sonaba de fondo en un informativo?"|1
2911|Veracruz! Q lindo amanecer.... Q bella mañana,hoy x primera vez baby nico me vera cantar en (cont) http://t.co/DtFliSwu|1
2912|Encantado :)“@MariaToledoMT: @JuanraLucas amigo!! mi nuevo single #dameunaoportunidad que se estrena hoy http://t.co/zVRDcG4J Gracias!!!!”|1
2913|"Rajoy: ""La gente nos dice, ya te hemos votado, ahora cumple. Haz lo que tengas que hacer y hazlo deprisa. Es la hora de las respuestas"""|1
2914|Rajoy apuesta por el continuismo.Cospedal sec. general. Arenas y Pons continúan vicesecretarios.Floriano vicesecretario de organización|1
2915|Rudi afirma que el PP no renuncia bajar impuestos a través de reformas fiscales  http://t.co/j7DJhg04|1
2916|Si hay amor &lt;3 hay todo.... ! Hay amor o no hay amor ?|1
2917|Esperando para animar a mi sevilla fc! Vamos sevilla!!!!!|1
2918|Ganó el Madrid. El Banca Cívica le plantó cara. Mañana partidazo. Final #CopadelRey Madrid-Barça....!!!!!|1
2919|A los músicos , aquí les recomiendo un buen Luthier de Medellin. @ltguitars, @leomusic4.|1
2920|@ccifuentes @rafaminer @davidserrato1 @pepegrinan @JoseantonioJun buenas noches ;-)) a ver si te veo mañana|1
2921|9 pasos básicos para crear una estratégia de marca personal (personal branding) http://t.co/v0Oc61n3 (vía @GeeksRoom)|1
2922|Hoy clausuramos #17congresoPP cohesion union y fortaleza de un partido en Gobierno que solo piensa en luchar contra la crisis. B Dias!!|1
2923|Curro Romero y su mujer Carmen Tello en el #17CongresoPP para arropar a @marianorajoy y @javierarenas_pp http://t.co/L3m57MdG|1
2924|".@javierarenas_pp : "" la reforma educativa será la reina de todas las reformas en #Andalucia"" #ArenasPresidente"|1
2925|Mayoría también en la red  http://t.co/6tMLBS4J  (vía @larazon_es) #17CongresoPP|1
2926|"Rajoy resume su reto con una frase certera: ""Aquí no se puede gobernar pensando en la próxima media hora. Hay que preparar el futuro""."|1
2927|".@marianorajoy "" haremos las reformas con justicia, sensatez y sentido común "" #17congresopp"|1
2928|Rajoy: nadie acudirá a rescatarnos. Saldremos con esfuerzo y perseverancia. Nos costara pero lo haremos. #sinbrotesverdes|1
2929|feliz cumple @soniachaconp ;-))|1
2930|FELICIDADES A MI AMIGO @_danielmartin_ !!! abrazo crack!!|1
2931|Mi amigo @danimelli79 de la Taperia de la Plaza de Medina nos invita a @SandraMoti y a mi a poner nombre a un pincho...ahora mismo va foto|1
2932|Sí lo que está entre las aceitunas son fresas @danimelli79  Y la explosión en la boca es brutal...|1
2933|Gran victoria del Real Madrid de Baloncesto frente al Barcelona en la final de la Copa del Rey #halamadrid|1
2934|Q pena la gente q se expresa con insultos gratuitos pero q bueno recibir tweets de la gente de verdad,gracias twitteros.|1
2935|Barça 3-1 Valencia. Y el mejor del partido, el portero del Valencia, Alves.|1
2936|Bueno, 4 goles, igual es sólo fin de ciclo.|1
2937|enhorabuena @KikeMaillo ;-))|1
2938|Si es que tengo un ojo! http://t.co/8RxMCuz8|1
2939|Eso siempre vale la pena. Grandes. RT @Lou_Palacios: @AlejandroSanz  Si un besazo para ti too,valio la pena ... http://t.co/GRar3mzt|1
2940|Un besazo chicas. RT @Chile_Paradise: @AlejandroSanz mira esta foto y celebramos juntos http://t.co/iXdiVaYP hace 1 año ya de esto ♥|1
2941|De camino a bcn q hoy grabamos TSQV!!!!!!|1
2942|Aznar: 'Ha llegado el tiempo de @javierarenas_pp   http://t.co/nVWAyab3 #arenaspresidente|1
2943|"""Marea zombi"" Mi columna hoy en @LARAZON_es sobre el primer toque de corneta de los camaradas #Toxo y #Méndez  http://t.co/Qvu9afsG #19F"|1
2944|“@EGPanda: @David_Busta slds desde Chile”ABRAZOOOOO!|1
2945|Me parece estupendo el premio recibido por el documental sobre la persecución del juez Garzón. Enhorabuena!|1
2946|Todo preparado para empezar mañana las previas de Grease en Madrid, en Gran Vía en el teatro Arteria Coliseum!!!! http://t.co/3Uiw4JoS|1
2947|El PP sale más fuerte, unido y cohesionado para hacer frente a la salida de la crisis tras el #17congresoPP http://t.co/vLZJIlof|1
2948|Lo inhabilitan pero sigue siendo moralmente un gran juez. Mañana tendrán que rehabilitarlo.|1
2949|OS DESEO FELICIDAD! buenas noches, buenas noches y buenas noches! #MiNumeroEsEl3 !|1
2950|Bienvenido el acuerdo con Grecia. Por fin!!|1
2951|( leer con tono de peli de miedo)Ya estooooooy aquiiiiiiiiii ! Por fin la promo de mi nuevo programa @A3NumeroUno http://t.co/WOTV9IUo”|1
2952|RT @CesarxG1: Si tuvieras q buscar un paraiso terrenal a #QROO has de viajar XQ ES EL #1 @paurubio (cont) http://t.co/zHk9BW40|1
2953|;-)) RT @isajoma14: En la presentc de la nueva web de @esperanzaona http://t.co/KRlhrYD9, @mariviromero y @anagposadas|1
2954|@lazaroelmundo @@JFernandezArce @@lazaroelmundo :))|1
2955|"Rajoy sobre la carta: ""He firmado porque me parecía que era una buena carta... No hay ningún frente de nadie contra nadie"" Visto en @24h_tve"|1
2956|RT @peopleenespanol: Hijo de Paulina Rubio @PauRubio asiste al primer concierto de su mami http://t.co/SsQe34AC @betoborge|1
2957|En el avión camino de Tenerife junto a @PastoraSoler @Chelu_Sanchez e @Igorbustamante :-) hasta luego!!!|1
2958|Ojala pueda ir pronto besos Rosarinos. RT @JuliDecastello: @AlejandroSanz Besos enormes desde #Rosario Argentina! ... http://t.co/VysPgSkt|1
2959|Miss u guys back. Viva Argentina. . ;) RT @vemariaramona: @AlejandroSanz , cuando venis a Argentina? We miss u!!!|1
2960|a ver esta peli de nuevo  (watching El Pianista) http://t.co/q0oqr870|1
2961|Muakkkkk RT @begochacon: @mariviromero el beso mas grande para ti por ser la tweetera mayor!!!!|1
2962|Me gusta: http://t.co/CSb5a414|1
2963|Hoy en #Torremolinos @eliasbendodo @javierarenas_pp @jmsoria presentan el #LibroBlancodeTurismo para #Andalucia|1
2964|"Rajoy a Rubalcaba ""tenemos una legislación laboral de hace 30 años y los tiempos han cambiado..la Reforma es buena, justa y necesaria"""|1
2965|Venga!!! CAfé para todos.RT @Rumbian1: @Buenafuente buenos dias. Un cafe? Esta recien hecho|1
2966|Imprescindible http://t.co/xrNQTHxC vía @guardian|1
2967|RT @MPedro_90: @Albert_Rivera por supuesto todas!Ya quisiera yo que #CLM fuera la que mas aportase al estado, eso sería una magnifica señal|1
2968|ja, ja!!!! @IsmaJuarez: @Buenafuente das el perfil para el anuncio de Kalise!!! @Rumbian1”|1
2969|EL PAÍS estrena portada. Nueva home. Aquí estamos.http://t.co/62i9JviF|1
2970|EL PAÍS estrena página web tras meses de transformaciones, también en la redacción. Puedes verla aquí http://t.co/Gj10eLcc|1
2971|Este video explica en detalle cómo moverse por la nueva web de EL PAÍS y explotar a fondo sus funcionalidades http://t.co/Ow7jownh|1
2972|El PP cambiará la Ley de Costas para legalizar las casas anteriores a 1988 http://t.co/OdaaJoHD|1
2973|"Insólito! El ministro de Exteriores, Margallo, hombre de ""extremo centro"", felicitado por su tono moderado por toda la oposición"|1
2974|Abrazos RT @ASanzQuotes: Pide a las estaciones de radio de tu pais que apoyen a #PositiveGeneration de ... http://t.co/dd3feBPR|1
2975|http://t.co/F2rzgDV2 ahi os lo dejo a ver is os gusta.|1
2976|@sanchez_sonia menos mal que has especificado!!!! ;-)|1
2977|Muy buenas noches followercetes! http://t.co/Edkg4j3p|1
2978|RT @_JAFET: OMG D: #MeVoy @paurubio Feat @EspinozaOficial Se encuentra en el Lugar 2 del Top Pop (cont) http://t.co/7ofT6bl2|1
2979|“@tttatitasanz: @David_Busta te suena CHILE Festival de viña? Quisiera verte por estos lares :)”Y YO QUIETO IR!!!|1
2980|2 turistas españoles rescatados en Colombia al encallar el velero en que viajaban.|1
2981|23F trabajando con normalidad en el Congreso, como debe ser. Nada que ver con el sarao de autobombo que organizó Bono el año pasado.|1
2982|@periodistas21 corregido. Abrazo.|1
2983|para los papas, por favor lean este articulo, vale la pena.http://t.co/LIRZK3gd|1
2984|Mañana en #losdesayunosdetve ampliamos el foco con Fiona Ortiz responsable de @Reuters en España y Mathieu de Taillac d @Le_Figaro|1
2985|Felicidad, poder compartir unas risas con tus ídolos... http://t.co/WK20RRZz|1
2986|. @PepeGrinan : la película - YouTube http://t.co/BYQjFd8X #GriñanLaPelicula Nominada a Los Oscars|1
2987|¡Lo mejor de mi timeline está disponible! http://t.co/0l0HzKDb ▸ Historias del día por @elpuertoac @jbello11 @paulasoto|1
2988|Que bien para ser el dia 1 ;-)) RT @victorggpp: @margadcm jartani, estoy en ello, no quepo....|1
2989|esa soy yooooooo jaaaa|1
2990|Incorporar el crowd en las organizaciones. Interesante articulo de @antonigr http://t.co/URzCCU6D|1
2991|#FF para #primaveravalenciana|1
2992|¡Noticias descombacantes! está disponible! http://t.co/pdWFYyRa|1
2993|Un abrazo para los compañeros de @Publico_es|1
2994|Menos mal que hay socialistas q hacen autocrítica y reconocen los meritos de otros:  - España http://t.co/xXMj912n vía @elconfidencial|1
2995|Krispin Klander oro cómico #personajesmiticos http://t.co/WFDD7gRD|1
2996|Os invito a participar en debate online sobre Proyecto de Ley contra el Dopaje en @ADI_elpv: http://t.co/5cH2NYy9 #Adidoping|1
2997|@PauladeLasHeras Gracias, aunq otros no piensan igual. Las tuyas suelen quedar mucho mejor. Besos|1
2998|Referencia Consejo Ministros: Aprobado el mecanismo de financiación a las entidades locales para el pago a proveedores  http://t.co/eeU5ln8s|1
2999|Os dejo unas fotitos. Muchos recuerdos de mi infancia en esta entrevista. http://t.co/j7CmNLPi|1
3000|“@AberronchoTV: @David_Busta te mando un saludo de cántabro a cántabro, un abrazo.”ABERRONCHOOOOOO!!! Abrazo!|1
3001|Empezamos @Gato_directo y hemos lamentado el cierre de #Publico. Enorme la intervención de @ajimenezgato q es necesario subrayar.|1
3002|¡Lo mejor de mi timeline está disponible! http://t.co/0l0HzKDb ▸ Historias del día por @luisfernandez @asv7777 @savetchildren|1
3003|Muy buenas noches followercetes http://t.co/JL1d0Lia|1
3004|Una belleza para estas horas!  Te la dedico si no puedes dormir!  Emeli Sande - Daddy - Acoustic Harmony: http://t.co/j9KWFTSY vía @youtube|1
3005|Ok...... Nacio un nuevo #Che!!! Estoy listo!|1
3006|¡Noticias descombacantes! está disponible! http://t.co/pdWFYyRa|1
3007|". @javierarenas_pp "" conmigo no habrá ni un solo euro que se gaste sin la firma de los funcionarios de la Junta de Andalucía """|1
3008|"Necesitamos todos tener nuestro ""drone""?.Agudo articulo de Fukuyama. http://t.co/Fn1o1zfF"|1
3009|Se van colocando las piezas del @PSOE tras Congreso Sevilla. Hoy, @cesarluena elegido Secretario General  PSOELaRioja.|1
3010|Feliz sabado a tod@s.. ;)|1
3011|Con el club de fans en Torrevieja http://t.co/aU8lcsaT|1
3012|“@martagg: @David_Busta tu rompes el mito que los artistas no se levantan antes de la 1 no?buenos días desde Ibiza” Me he caído de la cama!|1
3013|Me reclaman en la cocina. Esa es una llamada que nunca deberíais desatender.|1
3014|No os perdáis a javier Gimenez haciendo esta noche en @crackoviadeTV3 al gran P P Domingo Castaño d  @tjcope http://t.co/j5hbKFpF|1
3015|. @Juanma_Moreno y @Mjmorito ;-))  http://t.co/TOO4JB7O|1
3016|El próximo día siete de Marzo nos presentamos Izquierda Abierta en Madrid.|1
3017|La transparencia, confianza y credibilidad eran los objetivos de Montoro cuando convocó la rueda de prensa. Le ... http://t.co/ihC4Hwpv|1
3018|Beca para trabjar este verano en AP http://t.co/Cu02du85 #empleo #periodismo vía @saladeprensa|1
3019|Mañana voy al desayuno informativo de Barcina. Tengo la oportunidad de hacer una pregunta por escrito. ¿Cual harías tú?|1
3020|Buenos días.A las 9am asistiré al desayuno-coloquio con Zaryn Dentzel,creador de la red social Tuenti,para Primera plana d @elperiodico_cas|1
3021|"Hoy jornadas de trabajo ""Soluciones para prevenir crisis alimentarias"" organizadas por @oxfam_es con expertos de varios ámbitos."|1
3022|"Saliendo de @Servimedia, donde he sido sometida al ""tercer grado"" por @LuisMiguelBelda, Nino Olmeda y José Manuel González Huesa :-)"|1
3023|Desde la Sala Clara Campoamor del Senado qué menos que recomendar 'La revolución española vista por una republicana' http://t.co/g7aJEhk8|1
3024|"El líder del PSE de Álava, Txarli Prieto, ve ""razonable"" que se busquen ""vías de diálogo"" con la izquierda abertzale ""siempre, para avanzar"""|1
3025|El Estado Autonómico necesita adaptarse, buscar fórmulas eficaces para resolver los problemas sin duplicidades ni centralismo #28F|1
3026|Desde que se supo que la crisis era una realidad hemos hecho un esfuerzo constante para reducir gastos y recortar allí donde se podía. #CM|1
3027|Llegando a casa... Abrazo para todos!|1
3028|Me voy a dar un paseo x sevilla mientras @alikindoi_9 esta dando 3h seguidas de fisiologia! Jajaja animo bro!!|1
